Cement, BlastFurnaceSlag, FlyAsh, Water, Superplasticizer, CoarseAggregate, FineAggregate, Age,ConcreteCompressiveStrength
0.0319634703196347,0.48135782662255694,0.0,0.5607028648730719,0.0,0.3162790348837209,0.7473658854409968,0.005494505494505495,0.049208921121438175
0.2668949634703196,0.0,0.6201898764560756,0.2931309734775792,0.3509316661201346,0.8072672994186049,0.5040141397299032,0.03571428571428571,0.2955026733649601
0.2922374429223744,0.0,0.5912043950663349,0.5886581371084219,0.14285713842058576,0.6639535581395349,0.412945273233032,0.1510989010989011,0.36389686966231144
0.10844748858447488,0.6566499831382858,0.0,0.43130991448825673,0.39130433567377837,0.13313949999999997,0.7493728800425217,0.07417582417582418,0.38158714044069125
0.34109587671232877,0.0,0.5912043950663349,0.5678913155245522,0.18012421800856465,0.705232488372093,0.40215754553883865,0.07417582417582418,0.38544911886007527
0.5799086757990868,0.0,0.709645156132579,0.5686900855117433,0.34161489622313984,0.0,0.46161568258599195,0.07417582417582418,0.4801295622307104
0.7853881278538812,0.06677796438694432,0.39480258686249114,0.3210862457129292,0.3602484360171293,0.48255813953488375,0.29603614426710356,0.005494505494505495,0.26186620809433686
0.12968037214611872,0.6627712881931768,0.0,0.51038335088778,0.0,0.6965115581395348,0.3519819278664482,0.07417582417582418,0.23346207134575986
0.29155250456621,0.0,0.5907046149713758,0.5862619469551584,0.18944098790555938,0.6601743488372093,0.41043649234941243,0.005494505494505495,0.13741124049859824
0.2668949634703196,0.0,0.6201898764560756,0.2931309734775792,0.3509316661201346,0.8072672994186049,0.5040141397299032,0.07417582417582418,0.3474523445235417
0.182648401826484,0.12576516904449364,0.6096951341420749,0.3865814309883729,0.25465837718452244,0.7511628604651164,0.4683894210771353,0.005494505494505495,0.06216519402429785
0.34109587671232877,0.0,0.5912043950663349,0.5327475926377219,0.1987577578025541,0.6610465813953489,0.4106874607538863,0.07417582417582418,0.3778497664843594
0.5949771826484018,0.5258764695471865,0.0,0.3442491376417524,0.3602484360171293,0.4177325930232559,0.40592071686426795,0.07417582417582418,0.8592251740183176
0.4680365296803653,0.0,0.0,0.5686900855117433,0.0,0.48546511627906974,0.5469142326290557,0.49175824175824173,0.40064784852741614
0.42077622831050226,0.5589871935278886,0.0,0.18290730470225167,0.34782607615446964,0.5918603953488372,0.5260913814003844,0.1510989010989011,0.8802790551956909
0.3904109589041096,0.2921535941928814,0.40979509016106674,0.7044728363691574,0.2795030969098417,0.29941860465116277,0.21575515599127884,0.07417582417582418,0.4340351173298896
0.1506849315068493,0.11713967363060111,0.8185906950947318,0.0,0.17701862804289975,0.7491277645348838,0.46688406223085166,0.005494505494505495,0.06752211455144175
0.639269406392694,0.0,0.0,0.5127795410410433,0.0,0.7151162790697675,0.36377322812483065,0.07417582417582418,0.4371496060084616
0.0,0.42570952296677,0.0,0.5607028648730719,0.0,0.25,0.8730557474995935,0.2445054945054945,0.28815248008353006
0.5228310502283106,0.0,0.0,0.5607028648730719,0.0,0.5145348837209303,0.5795283841161095,0.49175824175824173,0.4568331993729463
0.1506849315068493,0.11713967363060111,0.8185906950947318,0.0,0.17701862804289975,0.7491277645348838,0.46688406223085166,0.1510989010989011,0.3802167529641648
0.6335616438356164,0.4207011672905036,0.0,0.2563897106163668,0.4937888045407204,0.9688954912790696,0.027596589719814737,0.07417582417582418,0.6212782140595046
0.11187214611872145,0.0,0.9195402023126376,0.3610223489062863,0.37267079587978896,0.5523255813953488,0.44656299728427484,0.07417582417582418,0.16494332041717505
0.4611872146118721,0.21146355389199034,0.0,0.848242807865243,0.0,0.3808139534883721,0.19066734715508363,0.739010989010989,0.6484365553366527
0.4246575342465753,0.5342237150955546,0.0,0.5607028648730719,0.0,0.3808139534883721,0.31058704328672615,0.005494505494505495,0.17167062842084535
0.4301369726027397,0.0,0.48075959078182134,0.36980833953214876,0.29192545677250137,0.4656977093023256,0.6798796194608904,0.005494505494505495,0.2512769465871919
0.4630136712328767,0.0,0.49775109951770813,0.5926517474277575,0.304347816635161,0.4604651860465117,0.2789764643638614,0.07417582417582418,0.34620657396802224
0.12054795205479453,0.0,0.7136431720047025,0.5710862756650066,0.2826086868755066,0.7162791395348838,0.2576518268530955,0.07417582417582418,0.12619908125573892
0.4246575342465753,0.5342237150955546,0.0,0.5607028648730719,0.0,0.3808139534883721,0.31058704328672615,0.016483516483516484,0.2639840603957658
0.14794521232876715,0.696160270386649,0.0,0.6525559022177931,0.0,0.5075580697674418,0.24736573491414354,0.07417582417582418,0.39392054052374587
0.6210045662100456,0.5264329442364988,0.0,0.3857827808094916,0.3136645865321557,0.3636627209302325,0.4081786798702668,0.07417582417582418,0.7320294190115715
0.3995433789954338,0.0,0.0,0.5527156442344004,0.0,0.48546511627906974,0.6573005915083147,0.03571428571428571,0.23582908274147457
0.14931505479452054,0.361435715549845,0.6426786713839479,0.42891372433499336,0.2422360173218628,0.5968022906976743,0.3828399026295977,0.1510989010989011,0.6152983957966462
0.3744292237442922,0.3171953308379855,0.0,0.848242807865243,0.0,0.3808139534883721,0.19066734715508363,1.0,0.6301233494486944
0.3059360730593607,0.4368391836979274,0.0,0.5607028648730719,0.0,0.4988371395348836,0.3891118548386465,0.016483516483516484,0.2253644007814726
0.34109587671232877,0.0,0.5912043950663349,0.5327475926377219,0.18012421800856465,0.6610465813953489,0.4106874607538863,0.27197802197802196,0.5138906568802954
0.0958904109589041,0.37840846485935115,0.5297351165496716,0.44888177593167194,0.21739129759654355,0.4069767441860465,0.4515805590515139,0.07417582417582418,0.296623889289246
0.6643835616438356,0.0,0.0,0.5607028648730719,0.0,0.40406976744186046,0.4114400649136015,0.005494505494505495,0.20904449256370977
0.3995433789954338,0.0,0.0,0.5527156442344004,0.0,0.48546511627906974,0.6573005915083147,0.2445054945054945,0.36028405033721317
0.7374429223744292,0.2957707422777531,0.0,0.2531948702842221,0.5124223443347098,0.14854644186046503,0.7353236167781405,0.07417582417582418,0.7220630676980956
0.14931505479452054,0.361435715549845,0.6426786713839479,0.42891372433499336,0.2422360173218628,0.5968022906976743,0.3828399026295977,0.07417582417582418,0.48424071220233494
0.39977170319634703,0.0,0.4867566170887571,0.3099041847421131,0.36645961594845916,0.5026163488372094,0.7064726366165159,0.27197802197802196,0.6641335533607464
0.19223743607305935,0.3452977186193275,0.0,0.51038335088778,0.0,0.8209303023255815,0.42724535437503386,0.016483516483516484,0.07063660323001378
0.09360730593607305,0.47022816589139954,0.7146426572321042,0.5527156442344004,0.24844719725319264,0.48255813953488375,0.12293026329735655,0.07417582417582418,0.3412233671663976
0.8744292237442922,0.0,0.0,0.19329071549418644,0.0,0.9273255813953488,0.5168088620256215,0.07417582417582418,0.8678211004814028
0.7853881278538812,0.06677796438694432,0.39480258686249114,0.3210862457129292,0.3602484360171293,0.48255813953488375,0.29603614426710356,0.07417582417582418,0.6814501104136068
0.16073057990867579,0.03784084648593511,0.8615691595731386,0.27955272235349976,0.12732918859226122,0.5968022906976743,0.6583041640725037,0.005494505494505495,0.23620283384085794
0.3995433789954338,0.0,0.0,0.5527156442344004,0.0,0.48546511627906974,0.6573005915083147,0.49175824175824173,0.3737386663445538
0.08584476255707764,0.5826377225815981,0.0,0.5607028648730719,0.0,0.7151162790697675,0.5341195103333374,0.005494505494505495,0.07138408051287108
0.2545662100456621,0.0,0.8705646765447873,0.26198086091008455,0.3633540259827942,0.7305233982558138,0.45534373037694315,0.03571428571428571,0.39080605184517386
0.1004566210045662,0.6399554920415497,0.0,0.6405750712597861,0.09316769896994724,0.0755813953488372,0.697441085646227,0.07417582417582418,0.3828329608280294
0.5662100456621004,0.0,0.0,0.6485622918984575,0.0,0.502906976744186,0.4540893399351334,0.2445054945054945,0.361529845808642
0.3894977305936073,0.0,0.4477760885224561,0.6142172191905084,0.32919253636048024,0.3787790348837209,0.42197697473017415,0.07417582417582418,0.37274200505150135
0.4155251141552511,0.041736227741840194,0.7046476550330538,0.45686899657034336,0.17080744811156992,0.11918604651162791,0.519317642909241,0.016483516483516484,0.27158340031352685
0.4269406392694064,0.0,0.0,0.5607028648730719,0.0,0.32616282558139537,0.7558956501291912,0.016483516483516484,0.15285910434431554
0.5228310502283106,0.0,0.0,0.5607028648730719,0.0,0.6511627906976745,0.5694932605816314,0.2445054945054945,0.4432540287343722
0.2511415525114155,0.3931552736753802,0.0,0.6525559022177931,0.0,0.5011628604651164,0.39136981784464536,0.07417582417582418,0.3820854710872174
0.7351598173515982,0.06121313402136562,0.6596701451373269,0.3690095695449577,0.2763975069441768,0.061046511627906974,0.39136981784464536,0.016483516483516484,0.4729039734123327
0.3059360730593607,0.4368391836979274,0.0,0.5607028648730719,0.0,0.4988371395348836,0.3891118548386465,0.07417582417582418,0.38059052897945755
0.6335616438356164,0.4207011672905036,0.0,0.2563897106163668,0.4937888045407204,0.9688954912790696,0.027596589719814737,0.1510989010989011,0.6549147042460373
0.1735159817351598,0.36115749907330275,0.5927036204086871,0.46405744722182374,0.11180123876393669,0.5997092674418604,0.38334168891169224,0.1510989010989011,0.5763049850829697
0.2116438287671233,0.0,0.502248860502283,0.3865814309883729,0.23291924742486808,0.5726744186046512,0.7722027258727181,0.005494505494505495,0.12271085393573823
0.11118720776255707,0.0,0.9260369687345237,0.35862615875302295,0.4844720346437256,0.7950581395348837,0.21073759422403981,0.07417582417582418,0.13865703597002707
0.7374429223744292,0.2957707422777531,0.0,0.2531948702842221,0.5124223443347098,0.14854644186046503,0.7353236167781405,0.07417582417582418,0.7220630676980956
0.10730593607305935,0.3283249915691429,0.4597701011563188,0.48881787912502905,0.21739129759654355,0.4418604651162791,0.466633244353231,0.07417582417582418,0.2639840603957658
0.7374429223744292,0.2957707422777531,0.0,0.2531948702842221,0.5124223443347098,0.14854644186046503,0.7353236167781405,0.016483516483516484,0.5839043499166401
0.13013698630136986,0.4145798622356126,0.5797101275449237,0.42492011401565766,0.46583849484973616,0.4418604651162791,0.3161063913360597,0.07417582417582418,0.3158091520072045
0.07077625570776255,0.5564830365578692,0.0,0.5607028648730719,0.0,0.3674419302325582,0.6151531027688774,0.2445054945054945,0.42680952851151194
0.3105022831050228,0.0,0.0,0.5047923204023719,0.0,0.9215116279069767,0.4892122723058067,0.07417582417582418,0.1894855036622774
0.5949771826484018,0.5258764695471865,0.0,0.3442491376417524,0.3602484360171293,0.4177325930232559,0.40592071686426795,0.016483516483516484,0.6673726589603254
0.1415525114155251,0.0,0.9995002199050409,0.4728434378476862,0.40372669553643803,0.13953488372093023,0.6322127826721194,0.07417582417582418,0.15896350215431673
0.3383561575342466,0.46410686083650854,0.0,0.6525559022177931,0.0,0.5133720232558139,0.25112890623957285,0.005494505494505495,0.09218886488573227
0.09817351598173515,0.3227601612035642,0.5947026308434993,0.49680509976370046,0.17701862804289975,0.09302325581395349,0.7175113327151832,0.07417582417582418,0.33424692498435093
0.16073057990867579,0.03784084648593511,0.8615691595731386,0.27955272235349976,0.12732918859226122,0.5968022906976743,0.6583041640725037,0.27197802197802196,0.44038869915008594
0.14634704566210047,0.0,0.8160919445449691,0.4369009449736648,0.13975154845492085,0.7488371395348836,0.46688406223085166,0.07417582417582418,0.23931732251942997
0.3378995433789954,0.0,0.4782608402320587,0.5591054447069995,0.16459626818024012,0.4299419302325582,0.6603111586740287,0.27197802197802196,0.4837423815558087
0.3141552648401827,1.0,0.0,0.51038335088778,0.0,0.4087208604651162,0.17636726601308172,0.016483516483516484,0.2876541743529133
0.39977170319634703,0.0,0.4867566170887571,0.3099041847421131,0.36645961594845916,0.5026163488372094,0.7064726366165159,0.1510989010989011,0.6068269865909303
0.58675799086758,0.052865888472997585,0.7046476550330538,0.2571884806035578,0.338509306257475,0.40988372093023256,0.519317642909241,0.07417582417582418,0.7120967163846198
0.7853881278538812,0.06677796438694432,0.39480258686249114,0.3210862457129292,0.3602484360171293,0.48255813953488375,0.29603614426710356,0.016483516483516484,0.6189111652899257
0.7374429223744292,0.2957707422777531,0.0,0.2531948702842221,0.5124223443347098,0.14854644186046503,0.7353236167781405,0.1510989010989011,0.7720194910183006
0.5776255707762558,0.052865888472997585,0.4847576066539448,0.18530349485551503,0.38198756577678367,0.48255813953488375,0.6949323047626075,0.07417582417582418,0.661766566880941
0.18242007762557075,0.7590428284759515,0.0,0.51038335088778,0.0,0.6145349534883722,0.3018063101940578,0.07417582417582418,0.31904823269087407
0.07694063242009132,0.566221489697632,0.0,0.51038335088778,0.0,0.7999998575581397,0.41470144995693625,0.07417582417582418,0.19770775377370758
0.1506849315068493,0.11713967363060111,0.8185906950947318,0.0,0.17701862804289975,0.7491277645348838,0.46688406223085166,0.03571428571428571,0.19297371852432338
0.8515981735159818,0.33055093206261993,0.0,0.4736422078348772,0.2763975069441768,0.14854644186046503,0.4703964156786603,0.005494505494505495,0.4418836412578458
0.4611872146118721,0.21146355389199034,0.0,0.848242807865243,0.0,0.3808139534883721,0.19066734715508363,0.2445054945054945,0.5837797454535878
0.14634704566210047,0.0,0.8160919445449691,0.4369009449736648,0.13975154845492085,0.7488371395348836,0.46688406223085166,0.1510989010989011,0.3276441965278235
0.3009132488584475,0.0,0.4727635940200821,0.6078274187179094,0.14285713842058576,0.42441860465116277,0.6477672542559311,0.27197802197802196,0.40151989289946166
0.2116438287671233,0.0,0.502248860502283,0.3498402879354702,0.23291924742486808,0.5970930930232559,0.78248881781167,0.1510989010989011,0.3940450951549794
0.547945205479452,0.10573177694599517,0.0,0.848242807865243,0.0,0.3808139534883721,0.19066734715508363,0.49175824175824173,0.620281552766452
0.4406392694063927,0.0,0.0,0.5047923204023719,0.0,0.7790697674418605,0.4390366546334163,0.016483516483516484,0.15535069528717318
0.34109587671232877,0.0,0.5912043950663349,0.5327475926377219,0.18012421800856465,0.6610465813953489,0.4106874607538863,0.1510989010989011,0.43154356376089614
0.3079908538812785,0.2551474639145375,0.3573213286160521,0.9992012300128089,0.18633539793989448,0.15087216279069776,0.2543904418097608,0.07417582417582418,0.3276441965278235
0.1324200913242009,0.35614914339703635,0.6096951341420749,0.48083065848635764,0.1987577578025541,0.06686046511627906,0.7150025518315636,0.07417582417582418,0.461816406174571
0.265296796803653,0.15191986341546795,0.6186906511137236,0.151757192134757,0.36956520591412406,0.7985463691860467,0.4984947916805696,0.1510989010989011,0.7432416031703402
0.3305936141552511,0.0,0.6251873775556008,0.17172524373143555,0.37267079587978896,0.8308140959302324,0.5190668250316203,0.005494505494505495,0.2639840603957658
0.6335616438356164,0.4207011672905036,0.0,0.2563897106163668,0.4937888045407204,0.9688954912790696,0.027596589719814737,0.005494505494505495,0.32727047034434964
0.047031958904109585,0.5116861354204697,0.0,0.6525559022177931,0.0,0.45697677906976747,0.5170596799032421,0.016483516483516484,0.09991279680859091
0.14383561643835616,0.0,0.7496251649287806,0.48083065848635764,0.37267079587978896,0.6453488372093024,0.3386854192886354,0.07417582417582418,0.1955899014722786
0.14634704566210047,0.0,0.8160919445449691,0.4369009449736648,0.13975154845492085,0.7488371395348836,0.46688406223085166,0.27197802197802196,0.3888127790908877
0.4840182648401826,0.4042849344065376,0.5657171094737498,0.4560702265831523,0.24844719725319264,0.19796504651162783,0.2413447511095686,0.07417582417582418,0.5469042119572496
0.363013698630137,0.2782415182789346,0.3898050857629659,0.6325878506211147,0.2795030969098417,0.18313953488372092,0.4189664075644601,0.07417582417582418,0.37461072317455396
0.39520549315068493,0.0,0.606696643477362,0.3011181941162506,0.3074534066008259,0.7343022558139534,0.4603612921441822,0.27197802197802196,0.7011337037780915
0.5027397534246576,0.0,0.5777111171101114,0.5926517474277575,0.32298135642915043,0.04912797674418613,0.5504265860768643,0.07417582417582418,0.359411993507213
0.4000000273972603,0.2721202132240436,0.12243877693836751,0.3107028349209944,0.34782607615446964,0.757848694767442,0.4729051965622798,0.27197802197802196,0.8050329962634358
0.2015981803652968,0.0,0.6256871226680523,0.3202874757257382,0.3074534066008259,0.834592953488372,0.523331632112291,0.03571428571428571,0.2540176841663806
0.5776255707762558,0.052865888472997585,0.4847576066539448,0.18530349485551503,0.40683228550210293,0.48255813953488375,0.6949323047626075,0.07417582417582418,0.5194966991278609
0.12968037214611872,0.6627712881931768,0.0,0.51038335088778,0.0,0.6965115581395348,0.3519819278664482,0.016483516483516484,0.09081848986716057
0.2089041095890411,0.8074569194344505,0.0,0.51038335088778,0.0,0.5732558488372094,0.2767185013578626,0.016483516483516484,0.18524979905941943
0.5639269406392694,0.0,0.0,0.5607028648730719,0.0,0.7151162790697675,0.5318615473273386,0.2445054945054945,0.46293762209885686
0.4429223744292237,0.0,0.0,0.5127795410410433,0.0,0.8401162790697675,0.4390366546334163,0.07417582417582418,0.28466426522148414
0.0958904109589041,0.4730105810741889,0.6646676462368521,0.5607028648730719,0.24844719725319264,0.0377906976744186,0.5293527664437191,0.07417582417582418,0.3430920852894502
0.2009132420091324,0.5286588847299758,0.0,0.848242807865243,0.0,0.3808139534883721,0.19066734715508363,0.07417582417582418,0.48000500759947695
0.5228310502283106,0.0,0.0,0.5607028648730719,0.0,0.5145348837209303,0.5795283841161095,0.2445054945054945,0.43478261952865627
0.5662100456621004,0.0,0.0,0.6485622918984575,0.0,0.502906976744186,0.4540893399351334,0.016483516483516484,0.196835672027798
0.954337899543379,0.0,0.0,0.38498401082230055,0.16149067821457522,0.1569767441860465,0.6547918106246952,0.07417582417582418,0.7219384632350433
0.3358447625570776,0.0,0.4937531236255935,0.28993613314543454,0.3975155156051082,0.5430232209302325,0.7400903606677589,0.1510989010989011,0.49458078969928465
0.4817351598173516,0.40345020150445526,0.0,0.44888177593167194,0.24844719725319264,0.5843023255813954,0.23833418394385456,0.07417582417582418,0.4823719940792823
0.2545662100456621,0.0,0.8705646765447873,0.26198086091008455,0.3633540259827942,0.7305233982558138,0.45534373037694315,0.1510989010989011,0.611685576471548
0.5639269406392694,0.0,0.0,0.5607028648730719,0.0,0.7151162790697675,0.5341195103333374,0.005494505494505495,0.15846518396574522
0.16073057990867579,0.03784084648593511,0.8615691595731386,0.27955272235349976,0.12732918859226122,0.5968022906976743,0.6583041640725037,0.03571428571428571,0.341597118265781
0.2550228242009132,0.0,0.8730634270945499,0.2635782810761569,0.3167701764978206,0.7340116279069767,0.457601693382942,0.27197802197802196,0.5948673625231684
0.4269406392694064,0.0,0.0,0.5607028648730719,0.0,0.32616282558139537,0.7558956501291912,0.2445054945054945,0.3704995732029295
0.2009132420091324,0.5286588847299758,0.0,0.848242807865243,0.0,0.3808139534883721,0.19066734715508363,0.2445054945054945,0.49831821348743527
0.5228310502283106,0.0,0.0,0.5607028648730719,0.0,0.22674418604651161,0.5795283841161095,0.005494505494505495,0.13940451325288433
1.0,0.0,0.0,0.40894567273831484,0.0,0.9418604651162791,0.04766683678877091,0.739010989010989,0.894979441758551
0.1278538812785388,0.0,0.9745127144074148,0.7843450427558716,0.34161489622313984,0.2819767441860465,0.29854492515072306,0.07417582417582418,0.07736389877572937
0.2481735091324201,0.8795214559742035,0.0,0.51038335088778,0.0,0.5116279069767442,0.23908678810356976,0.016483516483516484,0.24280553738147598
0.3383561575342466,0.46410686083650854,0.0,0.6525559022177931,0.0,0.5133720232558139,0.25112890623957285,0.07417582417582418,0.4314189592978438
