"";"pred";"obs"
"171";0,179433584213257;0,135417967744312
"172";0,493767499923706;0,511399053479483
"173";0,753996193408966;0,803413499524442
"174";0,355578869581223;0,266101925155149
"175";0,391084790229797;0,423819594464173
"176";0,572424829006195;0,488476416805193
"177";0,313869714736938;0,337361413662923
"178";0,697651088237762;0,552510291578679
"179";0,360656678676605;0,370997903849456
"180";0,0898414179682732;0,0574311712328684
"181";0,212139815092087;0,212034389237184
"182";0,411826491355896;0,380092198332931
"183";0,569691240787506;0,506789572861332
"184";0,312598496675491;0,306341106424346
"185";0,172271624207497;0,158216024871459
"186";0,511583685874939;0,488476416805193
"187";0,508659839630127;0,465553780130903
"188";0,349612772464752;0,370125847019456
"189";0,523134171962738;0,454341595972134
"190";0,578945815563202;0,480877051971522
"191";0,126335680484772;0,141771524648599
"192";0,175955280661583;0,165067899964318
"193";0,29608553647995;0,220007480254329
"194";0,420552492141724;0,387068677888842
"195";0,322184830904007;0,380839700531698
"196";0,457829147577286;0,385947449506601
"197";0,444651067256927;0,446991402690704
"198";0,211174115538597;0,147128445175743
"199";0,453850746154785;0,451974609492329
"200";0,327349722385406;0,362401902638642
"201";0,283705323934555;0,275320799185768
"202";0,534477412700653;0,603463326360118
"203";0,327186971902847;0,295627252912103
"204";0,569432139396667;0,565341972476441
"205";0,19006784260273;0,200448491352896
"206";0,536356449127197;0,578796588483782
"207";0,231007292866707;0,13790955868717
"208";0,3468396961689;0,391179778028648
"209";0,230436012148857;0,185748104790036
"210";0,249892681837082;0,278186128770054
"211";0,206198066473007;0,189485503662277
"212";0,275797426700592;0,291516140314343
"213";0,774678409099579;0,76242681605648
"214";0,299793928861618;0,128441513104311
"215";0,362101405858994;0,305593641599443
"216";0,440916329622269;0,464058838023143
"217";0,406722158193588;0,56658779286378
"218";0,341909438371658;0,252896468242095
"219";0,0823116973042488;0,0515759325171529
"220";0,536679089069366;0,625015588015836
"221";0,288516372442245;0,113865706088594
"222";0,868809640407562;0,895228650684656
"223";0,558372020721436;0,59100537164583
"224";0,32223653793335;0,347576936528639
"225";0,779968917369843;0,989410763408765
"226";0,355226784944534;0,266226504702292
"227";0,432798773050308;0,416469401182743
"228";0,15403188765049;0,219260002971471
"229";0,311507105827332;0,331506187405162
"230";0,412947565317154;0,511523608110717
"231";0,453288346529007;0,387068677888842
"232";0,549714386463165;0,622523984615024
"233";0,171909689903259;0,157717706682888
"234";0,215832054615021;0,0490843415742953
"235";0,676948726177216;0,60657781503869
"236";0,788210034370422;0,568581065618066
"237";0,559170365333557;0,527843553702343
"238";0,115702725946903;0,0847140920571594
"239";0,735755860805511;0,705992293658709
"240";0,637539565563202;0,715460314325659
"241";0,549353897571564;0,605705770666644
"242";0,0864643529057503;0,0123333751671453
"243";0,648366630077362;0,602591281988072
"244";0,582090198993683;0,522611187806433
"245";0,109947621822357;0,0916905466971607
"246";0,288314491510391;0,250529481762289
"247";0,299383491277695;0,25551265119005
"248";0,321332812309265;0,305469049594345
"249";0,379319190979004;0,467297881332948
"250";0,823297798633575;0,779494251388919
"251";0,660742938518524;0,459698528957233
"252";0,36267939209938;0,305593641599443
"253";0,506889820098877;0,403762337205988
"254";0,314559936523438;0,306341106424346
"255";0,456382572650909;0,421328053353135
"256";0,908583641052246;0,927743924946902
"257";0,512093842029572;0,547153371051535
"258";0,316523194313049;0,317677845214348
"259";0,848397672176361;0,779494251388919
"260";0,520931363105774;0,513890656880295
"261";0,301908731460571;0,284664265221484
"262";0,334345906972885;0,310203072385775
"263";0,611065864562988;0,461567234622331
"264";0,166118517518044;0,139404513252884
"265";0,491933286190033;0,251152367040049
"266";0,817649900913239;0,731780259917286
"267";0,582971394062042;0,422573823908654
"268";0,398557305335999;0,392051822400693
"269";0,452767908573151;0,457580689113758
"270";0,470959335565567;0,414102414702938
"271";0,682934403419495;0,67920766610708
"272";0,186819225549698;0,157717706682888
"273";0,444458097219467;0,458826472127232
"274";0,355568677186966;0,350317699023737
"275";0,615788757801056;0,54690421195725
"276";0,573283314704895;0,515385598988055
"277";0,625204861164093;0,629002133524408
"278";0,783512115478516;0,713342486940139
"279";0,555675148963928;0,577675372559496
"280";0,879261672496796;0,933972902304047
"281";0,499954432249069;0,572443006663585
"282";0,166570052504539;0,143141899667171
"283";0,537426233291626;0,447116007153756
"284";0,176935583353043;0,135667126838598
"285";0,394224554300308;0,379095537039879
"286";0,450145602226257;0,344462447850067
"287";0,510565519332886;0,488476416805193
"288";0,527048885822296;0,476392188274379
"289";0,548681795597076;0,542045609618677
"290";0,292126148939133;0,176529218301463
"291";0,450832039117813;0,522860346900719
"292";0,483296304941177;0,457954415297232
"293";0,162853300571442;0,186246435436562
"294";0,0864740312099457;0,0566836939500111
"295";0,263348668813705;0,233337479340662
"296";0,245609045028687;0,31257008378149
"297";0,458396047353745;0,499439379579902
"298";0,333574235439301;0,36813254934926
"299";0,222455382347107;0,234583287270046
"300";0,180615857243538;0,135417967744312
"301";0,66204571723938;0,647190734949314
"302";0,331414937973022;0,263984060395766
"303";0,421066105365753;0,540426063047865
"304";0,324935704469681;0,407998041808846
"305";0,458102077245712;0,339603845511495
"306";0,519542276859283;0,477513404198665
"307";0,103107035160065;0,110128319674307
"308";0,280568540096283;0,343839550114353
"309";0,251485913991928;0,294506036987817
"310";0,500500738620758;0,630123349448694
"311";0,790748715400696;0,814376462299152
"312";0,19504788517952;0,214152241538613
"313";0,178786054253578;0,120219262992881
"314";0,15975159406662;0,126199081255739
"315";0,117659822106361;0,152734524797173
"316";0,431416720151901;0,376230219913547
"317";0,625991463661194;0,520867074146433
"318";0,515395820140839;0,476765901999898
"319";0,174842461943626;0,181263228634938
"320";0,396934241056442;0,404136050931508
"321";0,163074567914009;0,125077865331453
"322";0,32515811920166;0,306590277976586
"323";0,281867265701294;0,276192856015768
"324";0,858212649822235;0,864208281156304
"325";0,754871845245361;0,592624930674597
"326";0,145326614379883;0,118599728880023
"327";0,34136751294136;0,281176037901483
"328";0,477433800697327;0,41783978865927
"329";0,640253305435181;0,535318301615007
"330";0,42591381072998;0,306216526877203
"331";0,298321157693863;0,343341219467827
"332";0,310374230146408;0,357543312758024
"333";0,22582471370697;0,221128696178615
"334";0,649516344070435;0,757568213717908
"335";0,390951633453369;0,426435802328038
"336";0,118584312498569;0,0936838194514468
"337";0,686102330684662;0,536190358445007
"338";0,57968944311142;0,483617826924575
"339";0,455134630203247;0,385822845043549
"340";0,476608544588089;0,437274210471514
"341";0,224696636199951;0,242307231650859
"342";0,420552492141724;0,387068677888842
"343";0,482899636030197;0,515385598988055
"344";0,450698345899582;0,355300868451498
"345";0,58407986164093;0,478759174754184
"346";0,425866931676865;0,333125709060065
"347";0,448516339063644;0,411486256670892
"348";0,891709625720978;0,779494251388919
"349";0,184979245066643;0,122710853935738
"350";0,446421265602112;0,271209674130053
"351";0,386032432317734;0,423819594464173
"352";0,252904295921326;0,273576697983722
"353";0,372244745492935;0,260620412622908
"354";0,515970349311829;0,565341972476441
"355";0,442026376724243;0,377476040300886
"356";0,372819125652313;0,296748481294344
"357";0,848871946334839;0,871683128732606
"358";0,785907924175262;0,741622056599528
"359";0,480242192745209;0,465055449484376
"360";0,612831592559814;0,683817146725231
"361";0,374608784914017;0,346206573968022
"362";0,558916807174683;0,462065515437038
"363";0,806458592414856;0,688551132142796
"364";0,723536550998688;0,524355289008479
"365";0,0668849349021912;0,0666500577214416
"366";0,113702811300755;0,112495331070022
"367";0,529512226581573;0,495826610086623
"368";0,54647296667099;0,565715748491734
"369";0,161025494337082;0,076741001040015
"370";0,514009773731232;0,522860346900719
"371";0,409580439329147;0,345708243321496
"372";0,329182177782059;0,198828969697994
"373";0,126636579632759;0,113990285635737
"374";0,205736890435219;0,165441638605747
"375";0,555511653423309;0,63772270182441
"376";0,645808815956116;0,869191475499974
"377";0,769642412662506;0,812756965560159
"378";0,50908362865448;0,361903571992116
"379";0,409686714410782;0,332129072682922
"380";0,443867444992065;0,526722337778057
"381";0,382205158472061;0,3683817209015
"382";0,470980614423752;0,509779506908671
"383";0,499716728925705;0,524106179746012
"384";0,790881752967834;0,772019491018301
"385";0,49036705493927;0,45546281189642
"386";0,458476930856705;0,542793111817444
"387";0,111930079758167;0,0645322054200126
"388";0,616580426692963;0,532577588951728
"389";0,65980076789856;0,55923759958235
"390";0,434573858976364;0,436028439915995
"391";0,437655478715897;0,45396786978866
"392";0,33432212471962;0,451849992571322
"393";0,645167469978333;0,643204189440742
"394";0,694462835788727;0,673601636317469
"395";0,200398832559586;0,168057809095747
"396";0,176526293158531;0,238569832778618
"397";0,678770899772644;0,596860635277454
"398";0,782836019992828;0,793197976658726
"399";0,310891836881638;0,424940822846414
"400";0,132676810026169;0,115236081107165
"401";0,648080885410309;0,743989043079333
"402";0,723536550998688;0,60657781503869
"403";0,33863577246666;0,40986671010008
"404";0,410664677619934;0,361529845808642
"405";0,23607049882412;0,291017834583726
"406";0,167683616280556;0,229226366742902
"407";0,502079904079437;0,450105891369276
"408";0,500704824924469;0,450105891369276
"409";0,300984412431717;0,298866333595773
"410";0,0515917912125587;0,0279058185600054
"411";0,753440856933594;0,824342863444447
"412";0,67332935333252;0,678958556844613
"413";0,669025421142578;0,742369496508521
"414";0,453850746154785;0,41634484655151
"415";0,644627630710602;0,768531188950572
"416";0,54769903421402;0,382583801733744
"417";0,229950979351997;0,282297253825769
"418";0,518531799316406;0,444375244658658
"419";0,38424152135849;0,40986671010008
"420";0,399181872606277;0,360533209431499
"421";0,134138628840446;0,130310206311454
"422";0,292805016040802;0,267472275257812
"423";0,817649900913239;0,67036253071789
"424";0,894914031028748;1
"425";0,45992386341095;0,443254028734372
"426";0,693989396095276;0,816494389348309
"427";0,295156359672546;0,241933480551476
"428";0,437716364860535;0,339105514864969
"429";0,406999975442886;0,418961004583556
"430";0,303263127803802;0,349570196824971
"431";0,562607288360596;0,546530485773776
"432";0,697967708110809;0,700012475395851
"433";0,322286278009415;0,362401902638642
"434";0,444093108177185;0,361529845808642
"435";0,614941418170929;0,520742519515199
"436";0,879261672496796;0,933972902304047
"437";0,498833179473877;0,465553780130903
"438";0,702182710170746;0,638470204023177
"439";0,511586844921112;0,482371994079282
"440";0,232082441449165;0,24903451473862
"441";0,55372416973114;0,493335006685811
"442";0,817649900913239;0,659274963480129
"443";0,441223949193954;0,397035029202318
"444";0,567110121250153;0,435280937717228
"445";0,297500014305115;0,397533359848844
"446";0,253694146871567;0,212906446067184
"447";0,897958993911743;0,958888811732623
"448";0,172380045056343;0,13965367234717
"449";0,416334748268127;0,34309208528945
"450";0,147272795438766;0,167185752265747
"451";0,756558835506439;0,715958644972185
"452";0,676945507526398;0,54690421195725
"453";0,434467971324921;0,327644196527824
"454";0,184897750616074;0,164445002228604
"455";0,299626559019089;0,240687685080047
"456";0,554840683937073;0,67036253071789
"457";0,626240074634552;0,669365919256657
"458";0,435277670621872;0,436402166099468
"459";0,278450071811676;0,298741741590675
"460";0,622034728527069;0,629126737987461
"461";0,175612956285477;0,185748104790036
"462";0,533757865428925;0,558116383658064
"463";0,518216669559479;0,512893995587243
"464";0,443152755498886;0,540301508416632
"465";0,173267990350723;0,13703750185717
"466";0,48190513253212;0,58390434991664
"467";0,349574416875839;0,274947060544339
"468";0,142525658011436;0,0939329785457326
"469";0,241492882370949;0,216270106297997
"470";0,589237689971924;0,640837190502982
"471";0,535620868206024;0,634981939329312
"472";0,317822217941284;0,341347959171495
"473";0,460923254489899;0,515759325171529
"474";0,236702457070351;0,158963502154317
"475";0,249033212661743;0,240064787344333
"476";0,36931523680687;0,289398275554959
"477";0,152182549238205;0,126323660802882
"478";0,295603930950165;0,243303868028002
"479";0,420552492141724;0,387068677888842
"480";0,673640072345734;0,733773532671572
"481";0,329540580511093;0,291391548309245
"482";0,233280152082443;0,232839173610045
"483";0,391740262508392;0,337859744309449
"484";0,322815984487534;0,267347720626578
"485";0,469690769910812;0,600224233218493
"486";0,235361963510513;0,223620299579427
"487";0,512971997261047;0,536190358445007
"488";0,642251014709473;0,619284941305218
"489";0,734110474586487;0,636103155253598
"490";0,555641531944275;0,532577588951728
"491";0,116799518465996;0,116108137937166
"492";0,218359604477882;0,162077990832889
"493";0,164174512028694;0,356671231012115
"494";0,421766489744186;0,403014835007222
"495";0,341233134269714;0,369253765273546
"496";0,475406259298325;0,442008245720898
"497";0,242096245288849;0,217266730217185
"498";0,452587813138962;0,387068677888842
"499";0,418821156024933;0,47776256329295
"500";0,277540385723114;0,297371391488013
"501";0,079917885363102;0,0752460464743004
"502";0,549013435840607;0,656907964542369
"503";0,796828746795654;0,741995770325047
"504";0,605429232120514;0,523981562825005
"505";0,489536195993423;0,484739042848861
"506";0,404713571071625;0,369253765273546
"507";0,196071907877922;0,157094808947174
"508";0,411955922842026;0,405755609960274
"509";0,438419610261917;0,453095825416615
"510";0,323147863149643;0,267347720626578
"511";0,423560857772827;0,437274210471514
"512";0,874079525470734;0,884141083446894
"513";0,780824482440948;0,899090591730175
"514";0,449796557426453;0,43403511732989
"515";0,356708735227585;0,280553140165769
"516";0,307470828294754;0,207798684634326
"517";0,556662797927856;0,59100537164583
"518";0,616275310516357;0,624018926722784
"519";0,840883493423462;0,717079860896471
"520";0,275813966989517;0,229226366742902
"521";0,532548904418945;0,458701917495999
"522";0,243335232138634;0,230970492860857
"523";0,563389420509338;0,525601109395817
"524";0,200979322195053;0,188239708190849
"525";0,566192507743835;0,667372658960325
"526";0,845201373100281;0,851750326442016
"527";0,688363075256348;0,676466953443801
"528";0,495063036680222;0,393795936060694
"529";0,455043643712997;0,446866848059471
"530";0,314255326986313;0,361529845808642
"531";0,560601949691772;0,577301596544203
"532";0,448516339063644;0,282670992467198
"533";0,478455930948257;0,392051822400693
"534";0,357271164655685;0,366388448147214
"535";0,209315150976181;0,232216263416376
"536";0,622855722904205;0,593746146598882
"537";0,12480716407299;0,129562729028597
"538";0,448486179113388;0,46430794728561
"539";0,462978363037109;0,490095913544186
"540";0,468048006296158;0,445745632135185
"541";0,51978474855423;0,480005007599477
"542";0,315500855445862;0,320044856610062
"543";0,299616098403931;0,281051445896386
"544";0,443358361721039;0,526722337778057
"545";0,825420081615448;0,834309264589741
"546";0,435927838087082;0,274947060544339
"547";0,397092878818512;0,529961381087863
"548";0,125235170125961;0,10464681960002
"549";0,350317180156708;0,274822468539242
"550";0,836891829967499;0,794443747214246
"551";0,26355168223381;0,307836073448015
"552";0,737920761108398;0,740874554400761
"553";0,647125601768494;0,630746234726454
"554";0,374705463647842;0,299862969972916
"555";0,120343178510666;0,0900710125843033
"556";0,159992024302483;0,138657035970027
"557";0,300109356641769;0,313940471258016
"558";0,589749693870544;0,466550391592136
"559";0,412105143070221;0,359411993507213
"560";0,186819076538086;0,0923134444328752
"561";0,415727198123932;0,297745117671487
"562";0,113934323191643;0,121091319822881
"563";0,357430011034012;0,31693036793149
"564";0,55404269695282;0,495826610086623
"565";0,307856023311615;0,318799061138634
"566";0,363914549350739;0,386570347242316
"567";0,435169368982315;0,323533071472108
"568";0,897958993911743;0,958888811732623
"569";0,155027002096176;0,119970103898595
"570";0,467570513486862;0,460570573329278
"571";0,494122236967087;0,423196709186414
"572";0,143564805388451;0,0959262513000187
"573";0,451121717691422;0,522611187806433
"574";0,112101279199123;0,0320169436157205
"575";0,437049239873886;0,436402166099468
"576";0,418377429246902;0,384452470024977
"577";0,368218153715134;0,289398275554959
"578";0,461766988039017;0,382334630181503
"579";0,334318786859512;0,339105514864969
"580";0,620051920413971;0,552011960932153
"581";0,527139961719513;0,461318075528045
"582";0,652100741863251;0,730285317809526
"583";0,0931356698274612;0,0671483759100131
"584";0,20646744966507;0,194593265095136
"585";0,408098638057709;0,381088809794165
"586";0,765251219272614;0,901582145299169
"587";0,431201457977295;0,456833199372946
"588";0,0841146409511566;0,0686433304757277
"589";0,537550210952759;0,485486482757854
"590";0,548518896102905;0,579544028392775
"591";0,478544235229492;0,461567234622331
"592";0,63497120141983;0,618288280012166
"593";0,751636743545532;0,789460552870576
"594";0,460505753755569;0,601345449142779
"595";0,416178166866302;0,431792735313136
"596";0,584186434745789;0,472654801860092
"597";0,302248299121857;0,266724810432909
"598";0,473584949970245;0,425065427309466
"599";0,415500819683075;0,329762048829253
"600";0,380168288946152;0,340351322794352
"601";0,55927985906601;0,462065515437038
"602";0,385257542133331;0,436900496745995
"603";0,590096831321716;0,60956769925421
"604";0,497516214847565;0,388189893813128
"605";0,628370642662048;0,482371994079282
"606";0,612736940383911;0,640214305225223
"607";0,656097054481506;0,605581166203592
"608";0,610540747642517;0,581288191884594
"609";0,471441984176636;0,543291392632151
"610";0,466598272323608;0,366139276594974
"611";0,38269254565239;0,315809152007204
"612";0,457423567771912;0,435156333254176
"613";0,311381757259369;0,274199583261482
"614";0,38357549905777;0,381587140440691
"615";0,384997099637985;0,265479002503526
"616";0,221480190753937;0,189983809392894
"617";0,552534520626068;0,66363522271422
"618";0,186645746231079;0,168680706831461
"619";0,112477608025074;0,105020558241449
"620";0,421567678451538;0,452223768586614
"621";0,584870278835297;0,666500602130325
"622";0,170028507709503;0,206552889162897
"623";0,618215620517731;0,624143531185836
"624";0,283144921064377;0,270586763936384
"625";0,502730548381805;0,468543664346422
"626";0,543091952800751;0,513766052417243
"627";0,678650856018066;0,952659834375479
"628";0,343461871147156;0,390307721198648
"629";0,884776890277863;0,911548546444464
"630";0,193448036909103;0,163323786304318
"631";0,287740647792816;0,152111627061458
"632";0,905200898647308;0,674847406872989
"633";0,0872572958469391;0,096673728582876
"634";0,182406932115555;0,185498933237796
"635";0,423817038536072;0,437274210471514
"636";0,314001590013504;0,382210025718451
"637";0,56938374042511;0,493459573774999
"638";0,280345469713211;0,269963878658624
"639";0,457796156406403;0,527096051503577
"640";0,814797222614288;0,802915168877916
"641";0,471629798412323;0,436152994547228
"642";0,324931591749191;0,284664265221484
"643";0,476723313331604;0,464432564206617
"644";0,183737888932228;0,258502560321479
"645";0,225390046834946;0,0832191374914448
"646";0,301693320274353;0,346455708146399
"647";0,858619332313538;0,801918507584864
"648";0,514378011226654;0,547028816420302
"649";0,767421066761017;0,708483897059522
"650";0,518684387207031;0,502927644273767
"651";0,674662947654724;0,72243679388157
"652";0,572407364845276;0,593496975046642
"653";0,598388254642487;0,486358539587855
"654";0,467035740613937;0,486856870234381
"655";0,211845114827156;0,227482253082902
"656";0,243346154689789;0,231593378138617
"657";0,140403687953949;0,126074501708596
"658";0,207235813140869;0,162077990832889
"659";0,474486202001572;0,268095185451481
"660";0,334072113037109;0,368007994718026
"661";0,562677681446075;0,615422962885834
"662";0,40966984629631;0,391553491754167
"663";0,872707664966583;0,819359656642822
"664";0,205446109175682;0,194717819726369
"665";0,364079505205154;0,351812641131497
"666";0,394037514925003;0,306963991702105
"667";0,516542553901672;0,599601347940734
"668";0,280966103076935;0,238818991872904
"669";0,261741578578949;0,293509400610674
"670";0,391256719827652;0,490220518007239
"671";0,300157636404037;0,288027925452297
"672";0,0827936977148056;0,0731281941728714
"673";0,584311425685883;0,517752585467861
"674";0,648931562900543;0,678709385292373
"675";0,458072423934937;0,429924017190084
"676";0,360124111175537;0,335118981814351
"677";0,151110023260117;0,140650308724313
"678";0,801235377788544;0,683941713814419
"679";0,279040098190308;0,263859480848623
"680";0,652028918266296;0,581039020332354
"681";0,702142834663391;0,75507662277505
"682";0,525171637535095;0,507412507970911
"683";0,384997099637985;0,283916800396582
"684";0,187765449285507;0,0923134444328752
"685";0,758400142192841;0,525601109395817
"686";0,209359973669052;0,163074627210032
"687";0,365242809057236;0,357418720752927
"688";0,241492882370949;0,216270106297997
"689";0,309661418199539;0,285162570952101
"690";0,772782444953918;0,804410160817495
"691";0,129693374037743;0,100411114997162
"692";0,100984424352646;0,0982932626957335
"693";0,830065190792084;0,783231575513431
"694";0,825904965400696;0,65329514521727
"695";0,380242824554443;0,384701629119263
"696";0,163874387741089;0,0887006375657316
"697";0,586903691291809;0,440887029796612
"698";0,533943176269531;0,495951164717856
"699";0,797644853591919;0,859225174018318
"700";0,510228037834167;0,521739130976433
"701";0,640311360359192;0,535318301615007
"702";0,27849605679512;0,244674218130665
"703";0,644419491291046;0,624392702738077
"704";0,113194540143013;0,0569328530442968
"705";0,409454941749573;0,272953787790053
"706";0,400449126958847;0,40164445998865
"707";0,788952887058258;0,967484738195708
"708";0,657088994979858;0,647689065595841
"709";0,53420352935791;0,474149743967852
"710";0,450081139802933;0,480005007599477
"711";0,375365704298019;0,5845272351944
"712";0,29649829864502;0,220007480254329
"713";0,503954589366913;0,471159872210287
"714";0,70019793510437;0,792076810566259
"715";0,768828213214874;0,749595135158718
"716";0,785142362117767;0,672854134118703
"717";0,282335191965103;0,348199846722308
"718";0,621533691883087;0,607076145685216
"719";0,310785800218582;0,424940822846414
"720";0,100566677749157;0,0311448867857204
"721";0,258006006479263;0,289522867560057
